Link,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20070320090755AAopeaG,How long should I wait to propose to my girlfriend?,0," We are totally in love, we live together, we both know we are the ones for each other and are soul mates. Here's the kicker, we've been together for three months. I know it sounds short, but we're both very old souls, but young in earth years. I'm 25, she's 23. We've both been through a lot, we're both very attractive and have dated many many people, and we have both found exactly what we're looking for in each other. We both have careers and make very good money. We moved in together and everyday is exciting and beautiful. So why rush you ask? We're not rushing, we want to share in what we know is love and committment and want to show the whole world. So how long should I wait? I was thinking of proposing in July, would be 7 months dating, then get married in 9 months from then. We would have been together for over a year at that point. What do you think people?"
https://answers.yahoo.com/question/index?qid=20071128005903AAlm9nm,How many hours should a 16 year old high school student study?,0,14
https://answers.yahoo.com/question/index?qid=20090420140508AA8UkQq,How often should you text a guy?,2, so i like this guy and he likes me back. i know this because he told me. but we wanna hang out first a little more before we go out. but the other day we texted for about 9 hours straight. yea i know long time. but when i text him sometimes he doesnt answer. i know hes probably busy. i just want to know how often you should text a guy or wait for him to text you. i just want to know if im being clingy.
https://answers.yahoo.com/question/?qid=20070614115139AASA3oZ,Which side should cufflinks face?,1," I have a few pairs of cufflinks with figure shapes and/or initials.  When wearing them, should the shape or initial face inward (towards me) or outwards (towards the other person). 
This can also be applied to women's rings with shapes, should they face inwards or should the shape (say an animal shape) face outwards?"
https://answers.yahoo.com/question/index?qid=20060617164752AAr78ff,"Should one write ""China"" or ""Chinese"" for nationality when filling a form?",0,13
https://answers.yahoo.com/question/index?qid=20070524224134AAwdFV4,On which wrist should a man wear a watch?,1,20
https://answers.yahoo.com/question/index?qid=20070524224056AAbtkiJ,On which wrist should a man wear a watch?,0,19
https://answers.yahoo.com/question/index?qid=20060709230712AAlcPpw,How long should I exercise daily?,0,10
https://answers.yahoo.com/question/index?qid=20080610193018AA7IQt2,Why should we save the planet?,4," With all the constant talk of 'saving the planet' and stopping global warming, should we actually try to stop it? Perhaps in a way, this is humans transforming the planet to better suit us? Or that the contiued altering of the planet is the direct result of industrialised nations, putting pollutants wide into the world and atmosphere. Please understand that I actually do think we should save the planet, but this is for a philosophical essay."
https://answers.yahoo.com/question/index?qid=20071125054334AAQWTu9,"How often should I run my outboard engine on my boat that's parked in my driveway, when not in use regularly?",11,11
https://answers.yahoo.com/question/index?qid=20100903035136AA6BsY8,Should I peel zucchini for minestrone soup?,0,7
https://answers.yahoo.com/question/index?qid=20090420140508AA8UkQq,How often should you text a guy?,2, so i like this guy and he likes me back. i know this because he told me. but we wanna hang out first a little more before we go out. but the other day we texted for about 9 hours straight. yea i know long time. but when i text him sometimes he doesnt answer. i know hes probably busy. i just want to know how often you should text a guy or wait for him to text you. i just want to know if im being clingy.
https://answers.yahoo.com/question/index?qid=20080507103610AAoWjEP,Should I dispute everything on my credit report even if some items are correct?,5," Hi. I have 3 debts not that big but they pop up under all three bureus, like for example i have one that is $425.00 but on all three bureus it comes up as a different name and different account number but same balance and they all say open, Im 23 yrs old i wanna clean up my credit but don't even understand how it works i dont have money to hire some company to do it, so i have seen many answers say to just dispute everything but i dont want that to come bite me in the a** later my score is mid 500 and the other two coll accounts are $100. and $119 should i just contact the creditor and try to settle or dispute? If I pay off will my credit go up? How can i clear all this up and get my credit score up.HELP!"
https://answers.yahoo.com/question/index?qid=20160628171132AAh3nOC,What lens should I buy to shoot from crowd?,0,3
https://answers.yahoo.com/question/index?qid=20160628161252AA77U8b,"My dog attacks a hedgehog every night,what should i do?",0," So i have a dog a female german shepherd it is beautifull and i love her so every night she attacks a hedgehog in my garden i dont know how they are there and  how did they get there but anyway i feel bad for my dog because she bites him paws him and it hurts her but she wont stop,and i feel bad for the hedgehogs too,so what should i do to keep hedgehogs away?"
