URL,Question,Follows,Answers
https://answers.yahoo.com/question/index?qid=20080213092714AAkZgYR,When should I get my 1099-Misc Form?,0," I did some contract work for a company and to date (2/13/08) I still have not received my 1099 Form.....I have called twice and the lady claims that they do not have to have them out until 2/28/08 (or 2/29/08) she claims that because they are so busy with the W2 forms that they get an extension to send these forms out.  When I told her that according to the IRS website that they were supposed to have them out the receiptent no later than 1/31/08 and they were to report them to the IRS no later than 2/29/08, I am correct....should I have it already.  She is telling me also that I really don't even need the form, as long as I have the amount and their tax ID number that I can file with just that info....is that true.  What else (other than reporting them to the IRS) can I do to get my MUCH needed info ASAP?????? HELP"
https://answers.yahoo.com/question/index?qid=20110825233323AAeySsQ,Should i shave my head & wear a wig while my hair grows?,1,7
https://au.answers.yahoo.com/question/index?qid=20090306014829AAoTCJa,If I get 2 puppies what sexes should I get?,0,10
https://ca.answers.yahoo.com/question/index?qid=20111220154531AABBt8O,Should I read or watch ? - Black butler?,1," Hey, So I'm almost done watching Junjo Romantica and I'm going to start either watching or reading  Black Butler next. so I just have 3 questions, THANKS! 

Whats the difference between Black Butler and Kourshitsuji???( sorry if I spelt it wrong ) 

I own volumes 1 -  5  of Black Butler, should I read them or should I just watch the anime online, which one is better?  (manga volumes) 

And how many manga volumes will there be all together? ( of Black Butler )"
https://au.answers.yahoo.com/question/index?qid=20100620010714AA1dp7D,"Should i cook steak on low,medium or high heat and how long?",3,17
https://ca.answers.yahoo.com/question/index?qid=20110402131756AArULpW,Should men always be in charge?,1," The older I get the more I agree with the fact that men should always be in charge. Lets be honest, humans arn't different to animals and to me the alpha male should always be the leader, it's fighting against nature for me if that's not that case. 

I've also noticed that women love a man who takes charge and especially when he stands up to her, advice for any guys reading this who are being treated bad, stand up to your woman and notice how much she'll like you for it. 

To me it's degrading seeing a woman tell a man what to do, people may think this is offensive, however it's just human nature as far as i'm concerned. 

I know some men (and women) can be abusive which is wrong obviously, I think man should treat his woman with respect, but I beleive it's important for the man to always be in charge if he wants to have any dignity and respect of other including his partner. 

What do you all think?"
https://au.answers.yahoo.com/question/index?qid=20080728194312AAXGw1A,Should I tell my husband's mistress' husband about their affair?,2," I worked with my husband (soon to be ex) and he had an affair with a coworker who is also married.  Now I have to see her everyday at work.  My husband transferred, the coward he is.  Well this woman is not ashamed in the least bit.  Should I tell her husband about the affair.  Or is that revenge.  How much should I tell him if I do.  I would really like to give him my husband's address or is that just being vengeful?  This woman help wreck my marriage, but she is going along as if it never happened.  Also, should I tell the husband in person or mail him a letter with phone records?"
https://ca.answers.yahoo.com/question/index?qid=20101016082116AAKLW5J,Reasons why we should not privatize health care in Canada.?,2,15
https://ca.answers.yahoo.com/question/index?qid=20120313022056AAx3lPy,Should men shave their pubic hair?,1," i understand the importance of women shaving there body hair/pubic hair. but dose that rule apply to men? 

for women dose it help if men shaved there pubic hair, dose it even matter? or is it sanitary for us to do so and shave. 

and for men. do you like having pubic hair? do you scrub and shampoo that area when you shower?"
https://answers.yahoo.com/question/index?qid=20060711100042AAhHqPG,How often do 1 week old kittens(bottlefed) poop? Should there tummys look slightly bloated or is that bad?,0,21
